date,prov,type,diag,testby,year,month
5/10/2023,ฉะเชิงเทรา,dog,positive,FA,2023,5
5/9/2023,เชียงใหม่,cat,negative,FA,2023,5
5/9/2023,แพร่,cat,negative,FA,2023,5
5/9/2023,แพร่,cat,negative,FA,2023,5
5/9/2023,แพร่,cat,negative,FA,2023,5
5/9/2023,อุดรธานี,dog,negative,FA,2023,5
5/9/2023,อุดรธานี,dog,negative,FA,2023,5
5/9/2023,ขอนแก่น,dog,negative,FA,2023,5
5/9/2023,ขอนแก่น,dog,negative,FA,2023,5
5/9/2023,ขอนแก่น,dog,negative,FA,2023,5
5/9/2023,น่าน,dog,negative,FA,2023,5
5/9/2023,น่าน,dog,negative,FA,2023,5
5/9/2023,น่าน,dog,negative,FA,2023,5
5/9/2023,น่าน,dog,negative,FA,2023,5
5/9/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/9/2023,สงขลา,dog,positive,FA,2023,5
5/9/2023,ระยอง,dog,positive,FA,2023,5
5/9/2023,ชลบุรี,dog,positive,FA,2023,5
5/9/2023,บุรีรัมย์,dog,positive,FA,2023,5
5/8/2023,สมุทรสงคราม,cat,negative,FA,2023,5
5/8/2023,ประจวบคีรีขันธ์,cat,negative,FA,2023,5
5/8/2023,สงขลา,cat,negative,PCR,2023,5
5/8/2023,ขอนแก่น,cat,negative,FA,2023,5
5/8/2023,เพชรบูรณ์,cat,negative,FA,2023,5
5/8/2023,บุรีรัมย์,cat,negative,FA,2023,5
5/8/2023,อุดรธานี,dog,negative,FA,2023,5
5/8/2023,อุดรธานี,dog,negative,FA,2023,5
5/8/2023,อุดรธานี,dog,negative,FA,2023,5
5/8/2023,มหาสารคาม,dog,negative,FA,2023,5
5/8/2023,มหาสารคาม,dog,negative,FA,2023,5
5/8/2023,ประจวบคีรีขันธ์,dog,negative,FA,2023,5
5/8/2023,ประจวบคีรีขันธ์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,dog,negative,FA,2023,5
5/8/2023,ประจวบคีรีขันธ์,dog,negative,FA,2023,5
5/8/2023,ประจวบคีรีขันธ์,dog,negative,FA,2023,5
5/8/2023,บุรีรัมย์,ruminant,negative,FA,2023,5
5/7/2023,อุดรธานี,dog,negative,FA,2023,5
5/7/2023,อุดรธานี,dog,negative,FA,2023,5
5/7/2023,อุดรธานี,dog,negative,FA,2023,5
5/7/2023,อุดรธานี,dog,negative,FA,2023,5
5/7/2023,อุดรธานี,dog,negative,FA,2023,5
5/7/2023,อุดรธานี,dog,negative,FA,2023,5
5/6/2023,อุดรธานี,dog,negative,FA,2023,5
5/6/2023,อุดรธานี,dog,negative,FA,2023,5
5/6/2023,อุดรธานี,dog,negative,FA,2023,5
5/6/2023,อุดรธานี,dog,negative,FA,2023,5
5/6/2023,อุดรธานี,dog,negative,FA,2023,5
5/4/2023,อุดรธานี,dog,negative,FA,2023,5
5/3/2023,อุดรธานี,dog,negative,FA,2023,5
5/3/2023,มหาสารคาม,dog,negative,FA,2023,5
5/3/2023,มหาสารคาม,dog,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พิจิตร,cat,negative,FA,2023,5
5/2/2023,พระนครศรีอยุธยา,cat,negative,FA,2023,5
5/2/2023,พระนครศรีอยุธยา,cat,negative,FA,2023,5
5/2/2023,พระนครศรีอยุธยา,cat,negative,FA,2023,5
5/2/2023,เพชรบูรณ์,cat,negative,FA,2023,5
5/2/2023,อุดรธานี,dog,negative,FA,2023,5
5/2/2023,อุดรธานี,dog,negative,FA,2023,5
5/2/2023,อุดรธานี,dog,negative,FA,2023,5
5/2/2023,อุดรธานี,dog,negative,FA,2023,5
5/2/2023,สมุทรสงคราม,dog,negative,FA,2023,5
5/2/2023,พิจิตร,dog,negative,FA,2023,5
5/2/2023,พิจิตร,dog,negative,FA,2023,5
5/2/2023,พระนครศรีอยุธยา,dog,negative,FA,2023,5
5/2/2023,เพชรบูรณ์,dog,negative,FA,2023,5
5/1/2023,ปัตตานี,cat,negative,FA,2023,5
5/1/2023,ศรีสะเกษ,cat,negative,FA,2023,5
5/1/2023,ศรีสะเกษ,cat,negative,FA,2023,5
5/1/2023,อุดรธานี,dog,negative,FA,2023,5
5/1/2023,อุดรธานี,dog,negative,FA,2023,5
5/1/2023,ปัตตานี,dog,negative,FA,2023,5
5/1/2023,ศรีสะเกษ,dog,negative,FA,2023,5
5/1/2023,ปัตตานี,dog,negative,FA,2023,5
5/1/2023,ปัตตานี,dog,negative,FA,2023,5
5/1/2023,ศรีสะเกษ,dog,negative,FA,2023,5
5/1/2023,ปัตตานี,dog,negative,FA,2023,5
5/1/2023,ศรีสะเกษ,dog,negative,FA,2023,5
5/1/2023,น่าน,dog,negative,FA,2023,5
5/1/2023,น่าน,dog,negative,FA,2023,5
5/1/2023,น่าน,dog,negative,FA,2023,5
5/1/2023,เชียงใหม่,dog,negative,FA,2023,5
5/1/2023,ศรีสะเกษ,ruminant,negative,FA,2023,5
4/30/2023,สระบุรี,dog,negative,FA,2023,4
4/29/2023,อุดรธานี,dog,negative,FA,2023,4
4/29/2023,อุดรธานี,dog,negative,FA,2023,4
4/28/2023,มุกดาหาร,cat,negative,FA,2023,4
4/28/2023,มุกดาหาร,cat,negative,FA,2023,4
4/28/2023,กรุงเทพมหานคร,dog,negative,FA,2023,4
4/28/2023,อุดรธานี,dog,negative,FA,2023,4
4/28/2023,มุกดาหาร,dog,negative,FA,2023,4
4/28/2023,มุกดาหาร,dog,negative,FA,2023,4
4/28/2023,มุกดาหาร,dog,negative,FA,2023,4
4/28/2023,มุกดาหาร,dog,negative,FA,2023,4
4/28/2023,มุกดาหาร,dog,negative,FA,2023,4
4/28/2023,ขอนแก่น,dog,negative,PCR,2023,4
4/28/2023,น่าน,dog,negative,FA,2023,4
4/28/2023,น่าน,dog,negative,FA,2023,4
4/28/2023,น่าน,dog,negative,FA,2023,4
4/28/2023,สุราษฎร์ธานี,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,cat,negative,FA,2023,4
4/27/2023,สระแก้ว,cat,negative,FA,2023,4
4/27/2023,สระแก้ว,cat,negative,FA,2023,4
4/27/2023,สระแก้ว,cat,negative,FA,2023,4
4/27/2023,พระนครศรีอยุธยา,cat,negative,FA,2023,4
4/27/2023,พระนครศรีอยุธยา,cat,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สุรินทร์,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,สระแก้ว,dog,negative,FA,2023,4
4/27/2023,เชียงใหม่,dog,negative,FA,2023,4
4/27/2023,นครพนม,dog,negative,FA,2023,4
4/27/2023,นครพนม,dog,negative,FA,2023,4
4/27/2023,อำนาจเจริญ,dog,negative,FA,2023,4
4/27/2023,อำนาจเจริญ,dog,negative,FA,2023,4
4/27/2023,อำนาจเจริญ,dog,negative,FA,2023,4
4/27/2023,พระนครศรีอยุธยา,dog,negative,FA,2023,4
4/27/2023,พระนครศรีอยุธยา,dog,negative,FA,2023,4
4/27/2023,พังงา,dog,negative,PCR,2023,4
4/27/2023,พังงา,rodent,negative,PCR,2023,4
4/26/2023,มุกดาหาร,cat,negative,FA,2023,4
4/26/2023,อุดรธานี,dog,negative,FA,2023,4
4/26/2023,อุดรธานี,dog,negative,FA,2023,4
4/26/2023,มุกดาหาร,dog,negative,FA,2023,4
4/26/2023,มุกดาหาร,dog,negative,FA,2023,4
4/26/2023,มุกดาหาร,dog,negative,FA,2023,4
4/26/2023,ร้อยเอ็ด,dog,negative,FA,2023,4
4/26/2023,ร้อยเอ็ด,dog,negative,FA,2023,4
4/26/2023,ร้อยเอ็ด,dog,negative,FA,2023,4
4/25/2023,NA,cat,negative,FA,2023,4
4/25/2023,กาญจนบุรี,cat,negative,FA,2023,4
4/25/2023,กาญจนบุรี,cat,negative,FA,2023,4
4/25/2023,กาญจนบุรี,cat,negative,FA,2023,4
4/25/2023,แม่ฮ่องสอน,cat,negative,FA,2023,4
4/25/2023,แม่ฮ่องสอน,cat,negative,FA,2023,4
4/25/2023,น่าน,cat,negative,FA,2023,4
4/25/2023,อุดรธานี,dog,negative,FA,2023,4
4/25/2023,สุรินทร์,dog,negative,FA,2023,4
4/25/2023,สุรินทร์,dog,negative,FA,2023,4
4/25/2023,สุรินทร์,dog,negative,FA,2023,4
4/25/2023,สุรินทร์,dog,negative,FA,2023,4
4/25/2023,มหาสารคาม,dog,negative,FA,2023,4
4/25/2023,กาญจนบุรี,dog,negative,FA,2023,4
4/25/2023,กาญจนบุรี,dog,negative,FA,2023,4
4/25/2023,สกลนคร,dog,negative,FA,2023,4
4/25/2023,สกลนคร,dog,negative,FA,2023,4
4/25/2023,สกลนคร,dog,negative,FA,2023,4
4/25/2023,สระบุรี,dog,negative,FA,2023,4
4/25/2023,แม่ฮ่องสอน,dog,negative,FA,2023,4
4/25/2023,แม่ฮ่องสอน,dog,negative,FA,2023,4
4/25/2023,สตูล,dog,negative,FA,2023,4
4/25/2023,สตูล,dog,negative,FA,2023,4
4/25/2023,เชียงใหม่,dog,negative,FA,2023,4
4/25/2023,เชียงใหม่,dog,negative,FA,2023,4
4/25/2023,ร้อยเอ็ด,dog,negative,FA,2023,4
4/25/2023,อุดรธานี,pig,negative,FA,2023,4
4/25/2023,สกลนคร,pig,negative,FA,2023,4
4/25/2023,บุรีรัมย์,dog,positive,FA,2023,4
4/25/2023,อุบลราชธานี,ruminant,positive,FA,2023,4
4/24/2023,อ่างทอง,cat,negative,FA,2023,4
4/24/2023,อ่างทอง,cat,negative,FA,2023,4
4/24/2023,ประจวบคีรีขันธ์,cat,negative,FA,2023,4
4/24/2023,ยะลา,cat,negative,FA,2023,4
4/24/2023,สุรินทร์,dog,negative,FA,2023,4
4/24/2023,สุรินทร์,dog,negative,FA,2023,4
4/24/2023,หนองคาย,dog,negative,FA,2023,4
4/24/2023,หนองคาย,dog,negative,FA,2023,4
4/24/2023,หนองคาย,dog,negative,FA,2023,4
4/24/2023,หนองคาย,dog,negative,FA,2023,4
4/24/2023,NA,dog,negative,FA,2023,4
4/24/2023,น่าน,dog,negative,FA,2023,4
4/24/2023,แพร่,dog,negative,FA,2023,4
4/24/2023,อุบลราชธานี,dog,negative,FA,2023,4
4/24/2023,อุบลราชธานี,dog,negative,FA,2023,4
4/24/2023,พังงา,rodent,negative,PCR,2023,4
4/24/2023,ฉะเชิงเทรา,dog,positive,FA,2023,4
4/24/2023,ชลบุรี,dog,positive,FA,2023,4
4/24/2023,อุบลราชธานี,dog,positive,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,แพร่,cat,negative,FA,2023,4
4/23/2023,ยะลา,cat,negative,FA,2023,4
4/23/2023,แพร่,dog,negative,FA,2023,4
4/23/2023,แพร่,dog,negative,FA,2023,4
4/23/2023,แพร่,dog,negative,FA,2023,4
4/23/2023,แพร่,dog,negative,FA,2023,4
4/23/2023,แพร่,dog,negative,FA,2023,4
4/23/2023,แพร่,dog,negative,FA,2023,4
4/23/2023,แพร่,dog,negative,FA,2023,4
4/23/2023,สงขลา,dog,positive,FA,2023,4
4/21/2023,ขอนแก่น,cat,negative,FA,2023,4
4/21/2023,ขอนแก่น,cat,negative,FA,2023,4
4/21/2023,น่าน,cat,negative,FA,2023,4
4/21/2023,ยะลา,cat,negative,FA,2023,4
4/21/2023,อุดรธานี,dog,negative,FA,2023,4
4/21/2023,อุดรธานี,dog,negative,FA,2023,4
4/21/2023,อุดรธานี,dog,negative,FA,2023,4
4/21/2023,อุดรธานี,dog,negative,FA,2023,4
4/21/2023,อุดรธานี,dog,negative,FA,2023,4
4/21/2023,ขอนแก่น,dog,negative,FA,2023,4
4/21/2023,NA,dog,negative,FA,2023,4
4/21/2023,หนองคาย,dog,negative,FA,2023,4
4/21/2023,หนองคาย,dog,negative,FA,2023,4
4/21/2023,น่าน,dog,negative,FA,2023,4
4/21/2023,เพชรบุรี,dog,negative,FA,2023,4
4/21/2023,นครศรีธรรมราช,ruminant,negative,FA,2023,4
4/21/2023,นครศรีธรรมราช,ruminant,negative,FA,2023,4
4/21/2023,นครศรีธรรมราช,ruminant,negative,FA,2023,4
4/21/2023,สงขลา,dog,positive,FA,2023,4
4/21/2023,ฉะเชิงเทรา,dog,positive,FA,2023,4
4/21/2023,มหาสารคาม,dog,positive,FA,2023,4
4/20/2023,สุรินทร์,cat,negative,FA,2023,4
4/20/2023,สระบุรี,cat,negative,FA,2023,4
4/20/2023,สุรินทร์,dog,negative,FA,2023,4
4/20/2023,สกลนคร,dog,negative,FA,2023,4
4/20/2023,สกลนคร,dog,negative,FA,2023,4
4/20/2023,สกลนคร,dog,negative,FA,2023,4
4/20/2023,เชียงใหม่,dog,negative,FA,2023,4
4/20/2023,หนองคาย,dog,negative,FA,2023,4
4/20/2023,หนองคาย,dog,negative,FA,2023,4
4/20/2023,สุรินทร์,dog,negative,FA,2023,4
4/20/2023,สุรินทร์,dog,negative,FA,2023,4
4/20/2023,ร้อยเอ็ด,dog,negative,FA,2023,4
4/20/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/20/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/20/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/20/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/20/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/20/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/20/2023,สกลนคร,pig,negative,FA,2023,4
4/19/2023,บุรีรัมย์,bat,negative,FA,2023,4
4/19/2023,บุรีรัมย์,cat,negative,FA,2023,4
4/19/2023,บุรีรัมย์,cat,negative,FA,2023,4
4/19/2023,ลำพูน,cat,negative,FA,2023,4
4/19/2023,ลำพูน,cat,negative,FA,2023,4
4/19/2023,ลำพูน,cat,negative,FA,2023,4
4/19/2023,พระนครศรีอยุธยา,cat,negative,FA,2023,4
4/19/2023,กรุงเทพมหานคร,dog,negative,FA,2023,4
4/19/2023,น่าน,dog,negative,FA,2023,4
4/19/2023,น่าน,dog,negative,FA,2023,4
4/19/2023,น่าน,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,บุรีรัมย์,dog,negative,FA,2023,4
4/19/2023,เพชรบุรี,dog,negative,FA,2023,4
4/19/2023,เพชรบุรี,dog,negative,FA,2023,4
4/19/2023,อำนาจเจริญ,dog,negative,FA,2023,4
4/19/2023,พระนครศรีอยุธยา,dog,negative,FA,2023,4
4/19/2023,พระนครศรีอยุธยา,dog,negative,FA,2023,4
4/19/2023,พระนครศรีอยุธยา,dog,negative,FA,2023,4
