prov,date,type,gender,diag,year,month
มุกดาหาร,5/3/2022,Dog,male,Negative,2022,5
มุกดาหาร,5/3/2022,Dog,female,Negative,2022,5
มุกดาหาร,5/3/2022,Dog,male,Negative,2022,5
มุกดาหาร,4/29/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/29/2022,Dog,female,Negative,2022,4
มุกดาหาร,4/29/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/29/2022,Dog,female,Negative,2022,4
มุกดาหาร,4/29/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/28/2022,Dog,female,Negative,2022,4
มุกดาหาร,4/28/2022,Cat,female,Negative,2022,4
มุกดาหาร,4/28/2022,Dog,female,Negative,2022,4
มุกดาหาร,4/28/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/28/2022,Dog,female,Negative,2022,4
มุกดาหาร,4/28/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/28/2022,Dog,male,Negative,2022,4
ขอนแก่น,4/28/2022,Cat,female,Negative,2022,4
ขอนแก่น,4/28/2022,Dog,male,Negative,2022,4
ขอนแก่น,4/28/2022,Dog,male,Negative,2022,4
ขอนแก่น,4/28/2022,Dog,male,Negative,2022,4
ขอนแก่น,4/28/2022,Dog,female,Negative,2022,4
ขอนแก่น,4/28/2022,Cat,male,Negative,2022,4
มุกดาหาร,4/27/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/27/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/27/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/27/2022,Dog,male,Negative,2022,4
ขอนแก่น,4/27/2022,Dog,male,Negative,2022,4
นครพนม,4/27/2022,Dog,female,Negative,2022,4
นครพนม,4/27/2022,Dog,male,Negative,2022,4
มุกดาหาร,4/26/2022,Dog,female,Negative,2022,4
มุกดาหาร,4/26/2022,Dog,male,Negative,2022,4
หนองคาย,4/25/2022,Cat,female,Negative,2022,4
หนองคาย,4/25/2022,Cat,female,Negative,2022,4
หนองคาย,4/25/2022,Cat,female,Negative,2022,4
หนองคาย,4/25/2022,Cat,female,Negative,2022,4
ขอนแก่น,4/25/2022,Cat,male,Negative,2022,4
ขอนแก่น,4/25/2022,Dog,male,Negative,2022,4
หนองคาย,4/23/2022,Dog,male,Negative,2022,4
ร้อยเอ็ด,4/20/2022,Dog,female,Negative,2022,4
ร้อยเอ็ด,4/20/2022,Dog,female,Negative,2022,4
ร้อยเอ็ด,4/20/2022,Cat,female,Negative,2022,4
ร้อยเอ็ด,4/20/2022,Dog,female,Negative,2022,4
ร้อยเอ็ด,4/19/2022,Dog,female,Negative,2022,4
ร้อยเอ็ด,4/19/2022,Dog,female,Negative,2022,4
นครพนม,4/19/2022,Dog,male,Negative,2022,4
อุดรธานี,4/18/2022,Dog,female,Negative,2022,4
อุดรธานี,4/18/2022,Dog,male,Negative,2022,4
อุดรธานี,4/18/2022,Dog,male,Negative,2022,4
อุดรธานี,4/18/2022,Dog,female,Negative,2022,4
อุดรธานี,4/18/2022,Dog,female,Negative,2022,4
อุดรธานี,4/18/2022,Dog,female,Negative,2022,4
อุดรธานี,4/18/2022,Dog,female,Negative,2022,4
นครพนม,4/18/2022,Dog,female,Negative,2022,4
นครพนม,4/18/2022,Dog,male,Negative,2022,4
อุดรธานี,4/17/2022,Dog,male,Negative,2022,4
อุดรธานี,4/17/2022,Dog,female,Negative,2022,4
อุดรธานี,4/17/2022,Dog,female,Negative,2022,4
อุดรธานี,4/16/2022,Dog,male,Negative,2022,4
อุดรธานี,4/16/2022,Dog,female,Negative,2022,4
อุดรธานี,4/16/2022,Dog,female,Negative,2022,4
อุดรธานี,4/16/2022,Dog,female,Negative,2022,4
อุดรธานี,4/16/2022,Dog,female,Negative,2022,4
นครพนม,4/11/2022,Dog,male,Negative,2022,4
ร้อยเอ็ด,4/8/2022,Dog,male,Negative,2022,4
ร้อยเอ็ด,4/8/2022,Dog,male,Negative,2022,4
อุดรธานี,4/7/2022,Dog,female,Negative,2022,4
อุดรธานี,4/7/2022,Dog,female,Negative,2022,4
อุดรธานี,4/7/2022,Dog,female,Negative,2022,4
ร้อยเอ็ด,4/7/2022,Dog,male,Negative,2022,4
ร้อยเอ็ด,4/7/2022,Dog,female,Negative,2022,4
ร้อยเอ็ด,4/7/2022,Dog,male,Negative,2022,4
นครพนม,4/5/2022,Dog,female,Negative,2022,4
นครพนม,4/5/2022,Dog,male,Negative,2022,4
นครพนม,4/5/2022,Dog,female,Negative,2022,4
อุดรธานี,4/4/2022,Dog,female,Negative,2022,4
อุดรธานี,4/4/2022,Dog,male,Negative,2022,4
อุดรธานี,4/4/2022,Dog,male,Negative,2022,4
อุดรธานี,4/4/2022,Dog,female,Negative,2022,4
อุดรธานี,4/4/2022,Dog,female,Negative,2022,4
หนองบัวลำภู,3/30/2022,Dog,male,Negative,2022,3
หนองบัวลำภู,3/30/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/30/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/30/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/25/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/25/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/25/2022,Dog,female,Negative,2022,3
หนองคาย,3/22/2022,Cat,female,Negative,2022,3
หนองคาย,3/22/2022,Cat,female,Negative,2022,3
หนองคาย,3/22/2022,Dog,female,Negative,2022,3
ขอนแก่น,3/22/2022,Dog,male,Negative,2022,3
นครพนม,3/21/2022,Dog,male,Negative,2022,3
นครพนม,3/21/2022,Cat,male,Negative,2022,3
นครพนม,3/21/2022,Dog,male,Negative,2022,3
นครพนม,3/17/2022,Dog,female,Negative,2022,3
นครพนม,3/17/2022,Dog,male,Negative,2022,3
นครพนม,3/17/2022,Dog,male,Negative,2022,3
นครพนม,3/17/2022,Dog,female,Negative,2022,3
นครพนม,3/17/2022,Dog,male,Negative,2022,3
นครพนม,3/17/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Cat,female,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Cat,male,Negative,2022,3
ร้อยเอ็ด,3/16/2022,Dog,male,Negative,2022,3
มุกดาหาร,3/15/2022,Dog,male,Negative,2022,3
อุดรธานี,3/14/2022,Dog,female,Negative,2022,3
อุดรธานี,3/14/2022,Dog,male,Negative,2022,3
อุดรธานี,3/14/2022,Dog,male,Negative,2022,3
อุดรธานี,3/14/2022,Dog,female,Negative,2022,3
อุดรธานี,3/14/2022,Dog,female,Negative,2022,3
อุดรธานี,3/14/2022,Dog,female,Negative,2022,3
อุดรธานี,3/14/2022,Dog,male,Negative,2022,3
อุดรธานี,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,male,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,male,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,male,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,male,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,male,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,male,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,female,Negative,2022,3
กาฬสินธุ์,3/14/2022,Dog,male,Negative,2022,3
หนองบัวลำภู,3/11/2022,Cat,male,Negative,2022,3
หนองบัวลำภู,3/11/2022,Cat,female,Negative,2022,3
หนองบัวลำภู,3/11/2022,Cat,female,Negative,2022,3
ขอนแก่น,3/11/2022,Dog,male,Negative,2022,3
ขอนแก่น,3/11/2022,Dog,male,Negative,2022,3
ขอนแก่น,3/11/2022,Dog,male,Negative,2022,3
นครพนม,3/10/2022,Dog,male,Negative,2022,3
อุดรธานี,3/8/2022,Cat,male,Negative,2022,3
อุดรธานี,3/8/2022,Dog,female,Negative,2022,3
หนองบัวลำภู,3/8/2022,Cat,male,Negative,2022,3
หนองบัวลำภู,3/8/2022,Cat,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,male,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,male,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,male,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,male,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,male,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,female,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,male,Negative,2022,3
บึงกาฬ,3/8/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/8/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/8/2022,Dog,male,Negative,2022,3
บึงกาฬ,3/7/2022,Dog,female,Negative,2022,3
ขอนแก่น,3/7/2022,Dog,female,Negative,2022,3
ขอนแก่น,3/7/2022,Dog,female,Negative,2022,3
ขอนแก่น,3/7/2022,Dog,male,Negative,2022,3
นครพนม,3/7/2022,Rodent,male,Negative,2022,3
ร้อยเอ็ด,3/4/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,female,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,male,Negative,2022,3
ร้อยเอ็ด,3/3/2022,Dog,male,Negative,2022,3
สกลนคร,2/28/2022,Dog,female,Negative,2022,2
สกลนคร,2/28/2022,Pig,male,Negative,2022,2
สกลนคร,2/28/2022,Dog,male,Negative,2022,2
สกลนคร,2/28/2022,Dog,female,Negative,2022,2
สกลนคร,2/28/2022,Dog,male,Negative,2022,2
สกลนคร,2/28/2022,Dog,female,Negative,2022,2
สกลนคร,2/28/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/25/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/25/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/25/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/25/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/25/2022,Dog,male,Negative,2022,2
นครพนม,2/24/2022,Dog,female,Negative,2022,2
นครพนม,2/24/2022,Dog,male,Negative,2022,2
นครพนม,2/24/2022,Dog,female,Negative,2022,2
นครพนม,2/24/2022,Dog,male,Negative,2022,2
นครพนม,2/24/2022,Dog,female,Negative,2022,2
นครพนม,2/24/2022,Dog,female,Negative,2022,2
นครพนม,2/24/2022,Dog,male,Negative,2022,2
นครพนม,2/24/2022,Dog,male,Negative,2022,2
นครพนม,2/24/2022,Dog,female,Negative,2022,2
นครพนม,2/24/2022,Dog,female,Negative,2022,2
อุดรธานี,2/23/2022,Dog,female,Negative,2022,2
อุดรธานี,2/23/2022,Dog,male,Negative,2022,2
อุดรธานี,2/22/2022,Dog,female,Negative,2022,2
อุดรธานี,2/22/2022,Dog,male,Negative,2022,2
อุดรธานี,2/22/2022,Dog,male,Negative,2022,2
อุดรธานี,2/22/2022,Dog,male,Negative,2022,2
อุดรธานี,2/22/2022,Dog,female,Negative,2022,2
อุดรธานี,2/22/2022,Dog,female,Negative,2022,2
อุดรธานี,2/22/2022,Dog,male,Negative,2022,2
อุดรธานี,2/22/2022,Dog,female,Negative,2022,2
อุดรธานี,2/22/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Pig,female,Negative,2022,2
สกลนคร,2/21/2022,Pig,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Pig,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Pig,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Pig,male,Negative,2022,2
สกลนคร,2/21/2022,Pig,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Pig,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,female,Negative,2022,2
สกลนคร,2/21/2022,Dog,male,Negative,2022,2
สกลนคร,2/21/2022,Pig,male,Negative,2022,2
นครพนม,2/21/2022,Dog,female,Negative,2022,2
นครพนม,2/21/2022,Dog,male,Negative,2022,2
นครพนม,2/21/2022,Dog,female,Negative,2022,2
นครพนม,2/21/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/21/2022,Dog,male,Negative,2022,2
นครพนม,2/19/2022,Dog,female,Negative,2022,2
หนองบัวลำภู,2/18/2022,Dog,female,Negative,2022,2
หนองบัวลำภู,2/18/2022,Dog,male,Negative,2022,2
หนองบัวลำภู,2/18/2022,Dog,female,Negative,2022,2
หนองบัวลำภู,2/18/2022,Dog,male,Negative,2022,2
หนองบัวลำภู,2/18/2022,Dog,male,Negative,2022,2
หนองบัวลำภู,2/18/2022,Cat,male,Negative,2022,2
หนองบัวลำภู,2/18/2022,Cat,female,Negative,2022,2
หนองบัวลำภู,2/18/2022,Cat,male,Negative,2022,2
หนองบัวลำภู,2/18/2022,Cat,male,Negative,2022,2
มุกดาหาร,2/18/2022,Dog,female,Negative,2022,2
มุกดาหาร,2/18/2022,Cat,female,Negative,2022,2
หนองคาย,2/17/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/17/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/17/2022,Dog,female,Negative,2022,2
นครพนม,2/17/2022,Dog,male,Negative,2022,2
นครพนม,2/17/2022,Dog,male,Negative,2022,2
นครพนม,2/17/2022,Dog,male,Negative,2022,2
นครพนม,2/17/2022,Dog,female,Negative,2022,2
นครพนม,2/17/2022,Dog,female,Negative,2022,2
นครพนม,2/17/2022,Dog,male,Negative,2022,2
นครพนม,2/17/2022,Dog,female,Negative,2022,2
นครพนม,2/17/2022,Dog,male,Negative,2022,2
นครพนม,2/17/2022,Dog,female,Negative,2022,2
หนองคาย,2/15/2022,Cat,female,Negative,2022,2
หนองคาย,2/14/2022,Cat,male,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,male,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,female,Negative,2022,2
ร้อยเอ็ด,2/14/2022,Dog,female,Negative,2022,2
