id,date,provid,provdis,provsub,type,sex,diag
61785960,1/5/2021,40,4007,400702,cat,male,neg
61785927,1/4/2021,40,4006,400601,cat,male,neg
61791807,12/7/2021,43,4302,430210,cat,female,neg
61791352,11/18/2021,43,4301,430103,cat,female,neg
61791353,10/20/2021,43,4301,430113,cat,female,neg
61791093,9/20/2021,43,4308,430804,cat,male,neg
61789299,8/28/2021,43,4307,430701,cat,female,neg
61789294,7/23/2021,43,4317,431701,cat,female,neg
61789297,7/22/2021,43,4308,430803,cat,female,neg
61788860,6/21/2021,43,4302,430201,cat,female,neg
61788859,6/21/2021,43,4317,431702,cat,female,neg
61788149,5/4/2021,43,4301,430105,cat,female,neg
61788138,5/4/2021,43,4301,430106,cat,male,neg
61788136,5/4/2021,43,4314,431403,cat,female,neg
61788148,5/3/2021,43,4301,430111,cat,female,neg
61788147,5/3/2021,43,4301,430101,cat,female,neg
61788145,5/3/2021,43,4301,430108,cat,female,neg
61786831,3/8/2021,43,4308,430805,cat,female,neg
61786830,3/8/2021,43,4307,430703,cat,female,neg
61786825,3/5/2021,43,4305,430521,cat,female,neg
61786829,3/3/2021,43,4301,430116,cat,male,neg
61786826,3/2/2021,43,4302,430202,cat,female,neg
61786003,1/19/2021,43,4317,431703,cat,female,neg
61791096,9/16/2021,44,4401,440105,cat,male,neg
61790468,9/7/2021,44,4407,440705,cat,female,neg
61790467,9/7/2021,44,4408,440818,cat,male,neg
61790465,9/7/2021,44,4408,440817,cat,male,neg
61790464,9/7/2021,44,4408,440804,cat,male,neg
61790462,9/7/2021,44,4408,440801,cat,female,neg
61790016,8/26/2021,44,4402,440201,cat,female,neg
61790015,8/26/2021,44,4402,440202,cat,female,neg
61789185,5/6/2021,44,4401,440104,cat,male,neg
61789184,5/6/2021,44,4401,440107,cat,female,neg
61789183,5/6/2021,44,4404,440403,cat,male,neg
61789182,5/6/2021,44,4404,440409,cat,male,neg
61787690,3/31/2021,44,4407,440701,cat,female,neg
61787689,3/31/2021,44,4408,440815,cat,female,neg
61787688,3/31/2021,44,4408,440810,cat,male,neg
61787687,3/31/2021,44,4408,440812,cat,male,neg
61787685,3/31/2021,44,4407,440707,cat,female,neg
61787683,3/31/2021,44,4407,440704,cat,male,neg
61787681,3/31/2021,44,4411,441107,cat,female,neg
61787680,3/31/2021,44,4412,441201,cat,female,neg
61787675,3/26/2021,44,4408,440803,cat,female,neg
61787671,3/26/2021,44,4404,440405,cat,female,neg
61787660,3/26/2021,44,4404,440410,cat,female,neg
61787658,3/26/2021,44,4404,440406,cat,female,neg
61787618,3/23/2021,44,4403,440317,cat,female,neg
61787617,3/23/2021,44,4403,440309,cat,female,neg
61787616,3/23/2021,44,4403,440307,cat,male,neg
61787615,3/23/2021,44,4403,440302,cat,female,neg
61787614,3/23/2021,44,4403,440301,cat,male,neg
61787613,3/23/2021,44,4403,440301,cat,male,neg
61787612,3/23/2021,44,4403,440303,cat,female,neg
61785839,1/15/2021,44,4401,440103,cat,male,neg
61785838,1/15/2021,44,4401,440110,cat,female,neg
61785837,1/15/2021,44,4401,440113,cat,male,neg
61785836,1/15/2021,44,4401,440112,cat,female,neg
61791907,12/29/2021,45,4507,450701,cat,male,neg
61791731,12/7/2021,45,4510,451002,cat,male,neg
61791730,12/7/2021,45,4510,451008,cat,male,neg
61791729,12/7/2021,45,4510,451006,cat,male,neg
61791728,12/7/2021,45,4510,451010,cat,male,neg
61791727,12/7/2021,45,4510,451005,cat,male,neg
61791709,11/30/2021,45,4502,450202,cat,female,neg
61789829,8/17/2021,45,4508,450803,cat,male,neg
61789828,8/17/2021,45,4508,450801,cat,male,neg
61789827,8/17/2021,45,4508,450801,cat,male,neg
61789826,8/17/2021,45,4508,450809,cat,male,neg
61789825,8/17/2021,45,4508,450804,cat,male,neg
61789824,8/17/2021,45,4508,450806,cat,male,neg
61789823,8/17/2021,45,4510,451013,cat,male,neg
61789822,8/17/2021,45,4510,451001,cat,female,neg
61789821,8/17/2021,45,4510,451015,cat,female,neg
61789820,8/17/2021,45,4510,451003,cat,female,neg
61789819,8/17/2021,45,4510,451011,cat,male,neg
61789817,8/17/2021,45,4509,450909,cat,female,neg
61789816,8/17/2021,45,4519,451902,cat,male,neg
61788351,5/17/2021,45,4518,451802,cat,male,neg
61788346,5/17/2021,45,4518,451801,cat,female,neg
61788269,5/11/2021,45,4501,450117,cat,male,neg
61788268,5/11/2021,45,4501,450105,cat,female,neg
61788267,5/11/2021,45,4501,450123,cat,male,neg
61788265,5/11/2021,45,4501,450110,cat,female,neg
61788264,5/11/2021,45,4501,450124,cat,male,neg
61788262,5/11/2021,45,4501,450109,cat,male,neg
61788261,5/11/2021,45,4501,450108,cat,female,neg
61788260,5/11/2021,45,4501,450103,cat,female,neg
61788259,5/11/2021,45,4501,450118,cat,female,neg
61788258,5/11/2021,45,4501,450120,cat,female,neg
61788257,5/11/2021,45,4501,450104,cat,female,neg
61788256,5/11/2021,45,4501,450102,cat,male,neg
61788255,5/11/2021,45,4501,450106,cat,female,neg
61788254,5/11/2021,45,4501,450125,cat,male,neg
61787981,4/23/2021,45,4517,451708,cat,female,neg
61787980,4/23/2021,45,4517,451707,cat,male,neg
61787978,4/23/2021,45,4517,451703,cat,female,neg
61787976,4/23/2021,45,4517,451704,cat,male,neg
61787901,3/31/2021,45,4517,451702,cat,female,neg
61787900,3/31/2021,45,4517,451701,cat,male,neg
61787494,3/19/2021,45,4519,451901,cat,male,neg
61787173,3/9/2021,45,4509,450901,cat,male,neg
61787172,3/9/2021,45,4509,450905,cat,female,neg
61787171,3/9/2021,45,4509,450908,cat,male,neg
61787170,3/9/2021,45,4509,450907,cat,male,neg
61786978,3/2/2021,45,4508,450802,cat,male,neg
61786977,3/2/2021,45,4508,450805,cat,male,neg
61786976,3/2/2021,45,4508,450807,cat,male,neg
61786352,2/12/2021,45,4518,451804,cat,female,neg
61786351,2/12/2021,45,4518,451805,cat,male,neg
61786350,2/12/2021,45,4518,451803,cat,male,neg
61789025,7/1/2021,46,4605,460508,cat,female,neg
61785737,1/6/2021,46,4604,460402,cat,female,neg
61787013,1/12/2021,47,4701,470104,cat,male,neg
61790075,9/1/2021,48,4810,481007,cat,female,neg
61789625,8/11/2021,48,4801,480115,cat,female,neg
61788734,6/15/2021,48,4809,480902,cat,female,neg
61788645,6/9/2021,48,4802,480207,cat,male,neg
61788361,5/19/2021,48,4809,480903,cat,male,neg
61788139,5/11/2021,48,4802,480206,cat,male,neg
61787629,4/7/2021,48,4802,480204,cat,female,neg
61787628,4/7/2021,48,4802,480201,cat,male,neg
61787505,3/31/2021,48,4809,480906,cat,female,neg
61787504,3/31/2021,48,4810,481005,cat,female,neg
61786514,2/26/2021,48,4809,480904,cat,male,neg
61790755,9/13/2021,49,4903,490301,cat,female,neg
61790751,9/13/2021,49,4906,490601,cat,female,neg
61789782,8/10/2021,49,4902,490203,cat,male,neg
61790385,9/8/2021,50,5010,501002,cat,female,neg
61790403,9/3/2021,50,5020,502002,cat,female,neg
61790090,9/1/2021,50,5001,500107,cat,female,neg
61790091,8/31/2021,50,5009,500901,cat,male,neg
61790406,8/13/2021,50,5017,501706,cat,male,unknown
61790407,8/10/2021,50,5017,501705,cat,female,unknown
61791389,7/23/2021,50,5011,501101,cat,female,unknown
61791388,7/23/2021,50,5011,501109,cat,female,unknown
61791387,7/23/2021,50,5011,501106,cat,female,unknown
61791386,7/23/2021,50,5011,501103,cat,male,neg
61791385,7/23/2021,50,5011,501104,cat,male,neg
61791394,7/8/2021,50,5017,501703,cat,female,neg
61788862,6/17/2021,50,5003,500310,cat,male,neg
61791329,6/16/2021,50,5003,500308,cat,male,unknown
61788767,6/16/2021,50,5007,500701,cat,male,neg
61788766,6/16/2021,50,5001,500107,cat,male,unknown
61788765,6/16/2021,50,5001,500107,cat,male,unknown
61788764,6/16/2021,50,5003,500310,cat,male,unknown
61788887,6/10/2021,50,5001,500107,cat,male,unknown
61788886,6/10/2021,50,5001,500107,cat,male,unknown
61788883,6/10/2021,50,5001,500107,cat,male,unknown
61788876,6/10/2021,50,5001,500107,cat,male,unknown
61788871,6/10/2021,50,5001,500107,cat,male,unknown
61788866,6/10/2021,50,5001,500107,cat,male,unknown
61790417,6/2/2021,50,5021,502102,cat,female,unknown
61791371,5/28/2021,50,5023,502301,cat,female,neg
61788607,5/28/2021,50,5001,500107,cat,female,neg
61791383,5/25/2021,50,5024,502403,cat,male,unknown
61791373,5/25/2021,50,5023,502306,cat,male,unknown
61791372,5/25/2021,50,5023,502302,cat,male,neg
61788589,5/25/2021,50,5001,500107,cat,male,unknown
61788602,5/24/2021,50,5001,500107,cat,female,unknown
61788604,5/21/2021,50,5001,500107,cat,female,unknown
61788603,5/21/2021,50,5001,500107,cat,male,unknown
61788343,5/7/2021,50,5012,501207,cat,male,neg
61788341,5/7/2021,50,5012,501207,cat,male,neg
61788337,5/7/2021,50,5012,501215,cat,male,neg
61788336,5/7/2021,50,5012,501201,cat,male,neg
61788335,5/7/2021,50,5012,501205,cat,male,neg
61788301,5/5/2021,50,5013,501305,cat,female,neg
61788300,5/5/2021,50,5013,501303,cat,female,neg
61788299,5/5/2021,50,5013,501310,cat,male,neg
61788559,5/3/2021,50,5003,500302,cat,male,unknown
61788350,3/29/2021,50,5012,501201,cat,female,neg
61788308,3/23/2021,50,5015,501501,cat,female,neg
61790414,3/18/2021,50,5001,500104,cat,male,unknown
61790413,3/18/2021,50,5001,500113,cat,male,unknown
61790412,3/18/2021,50,5001,500110,cat,male,unknown
61790411,3/18/2021,50,5001,500111,cat,male,unknown
61790410,3/18/2021,50,5001,500114,cat,male,unknown
61790409,3/18/2021,50,5001,500116,cat,male,unknown
61790408,3/18/2021,50,5001,500112,cat,male,unknown
61788331,3/16/2021,50,5004,500401,cat,male,neg
61788312,3/10/2021,50,5010,501004,cat,male,neg
61788309,3/8/2021,50,5019,501901,cat,male,unknown
61786124,2/1/2021,50,5002,500206,cat,male,neg
61786123,2/1/2021,50,5002,500209,cat,male,neg
61786126,1/18/2021,50,5001,500109,cat,male,neg
61791336,1/6/2021,50,5004,500401,cat,female,unknown
61785697,1/5/2021,50,5004,500403,cat,female,unknown
61788558,1/4/2021,50,5010,501001,cat,male,unknown
61789801,7/30/2021,51,5104,510406,cat,female,neg
61789800,7/30/2021,51,5104,510403,cat,male,neg
61789181,7/14/2021,51,5102,510201,cat,male,neg
61789180,7/14/2021,51,5102,510202,cat,male,neg
61789163,6/29/2021,51,5106,510611,cat,male,neg
61789162,6/29/2021,51,5106,510605,cat,female,neg
61787569,3/31/2021,51,5102,510202,cat,female,neg
61787567,3/31/2021,51,5102,510205,cat,female,neg
61787566,3/31/2021,51,5102,510203,cat,male,neg
61787564,3/31/2021,51,5102,510203,cat,male,neg
61787548,3/31/2021,51,5106,510606,cat,male,neg
61787563,3/29/2021,51,5102,510204,cat,male,neg
61787560,3/29/2021,51,5102,510206,cat,male,neg
61786993,3/17/2021,51,5108,510801,cat,male,neg
61787062,3/15/2021,51,5105,510501,cat,female,neg
61787060,3/15/2021,51,5105,510501,cat,female,neg
61787059,3/15/2021,51,5105,510502,cat,female,neg
61787557,3/5/2021,51,5104,510402,cat,male,neg
61787552,3/5/2021,51,5106,510608,cat,female,neg
61787549,3/5/2021,51,5106,510603,cat,male,neg
61787555,3/4/2021,51,5106,510602,cat,male,neg
61786687,2/16/2021,51,5107,510702,cat,male,neg
61786686,2/16/2021,51,5107,510701,cat,male,neg
61790977,8/25/2021,52,5201,520104,cat,male,neg
61790065,8/16/2021,52,5201,520104,cat,female,neg
61788509,5/17/2021,52,5203,520302,cat,male,neg
61787554,3/2/2021,52,5212,521205,cat,male,neg
61787547,1/29/2021,52,5203,520308,cat,male,neg
61787543,1/20/2021,52,5201,520104,cat,male,neg
61790165,8/27/2021,53,5308,530801,cat,male,neg
61788681,7/11/2021,53,5307,530707,cat,male,neg
61789038,6/15/2021,53,5307,530701,cat,female,neg
61789039,6/14/2021,53,5307,530704,cat,male,neg
61789037,6/14/2021,53,5307,530708,cat,male,neg
61789036,6/14/2021,53,5301,530101,cat,male,neg
61789035,6/14/2021,53,5301,530101,cat,male,neg
61789034,6/14/2021,53,5301,530112,cat,female,neg
61788714,6/8/2021,53,5301,530102,cat,male,neg
61788712,6/8/2021,53,5301,530106,cat,male,neg
61788713,6/4/2021,53,5301,530115,cat,female,neg
61788711,6/4/2021,53,5309,530904,cat,female,neg
61788710,6/4/2021,53,5301,530109,cat,male,neg
61788680,5/25/2021,53,5308,530806,cat,male,neg
61788679,5/25/2021,53,5308,530807,cat,male,neg
61788678,5/25/2021,53,5308,530807,cat,male,neg
61788506,5/25/2021,53,5308,530804,cat,male,neg
61788504,5/25/2021,53,5307,530706,cat,female,neg
61788503,5/24/2021,53,5301,530110,cat,female,neg
61788502,5/24/2021,53,5301,530117,cat,female,neg
61788501,5/24/2021,53,5301,530108,cat,male,neg
61788692,5/19/2021,53,5302,530202,cat,male,neg
61788428,5/19/2021,53,5309,530902,cat,female,neg
61788682,5/11/2021,53,5307,530705,cat,male,neg
61788430,5/7/2021,53,5303,530307,cat,female,neg
61788691,5/5/2021,53,5302,530204,cat,female,neg
61788690,5/5/2021,53,5302,530201,cat,male,neg
61788435,5/5/2021,53,5307,530702,cat,male,neg
61788434,5/5/2021,53,5307,530704,cat,male,neg
61788433,5/5/2021,53,5307,530703,cat,female,neg
61788432,5/5/2021,53,5307,530701,cat,male,neg
61788431,5/5/2021,53,5303,530305,cat,female,neg
61787996,4/26/2021,53,5302,530201,cat,female,neg
61787943,4/20/2021,53,5303,530308,cat,male,neg
61787815,3/22/2021,53,5301,530113,cat,female,neg
61787814,3/22/2021,53,5301,530111,cat,female,neg
61787811,3/22/2021,53,5301,530104,cat,female,neg
61787809,3/22/2021,53,5301,530114,cat,male,neg
61786893,3/9/2021,53,5301,530105,cat,male,neg
61786888,3/9/2021,53,5307,530711,cat,female,neg
61786886,3/9/2021,53,5307,530709,cat,male,neg
61786866,2/25/2021,53,5303,530308,cat,male,neg
61786575,2/23/2021,53,5305,530504,cat,male,neg
61786574,2/23/2021,53,5305,530501,cat,female,neg
61786548,2/15/2021,53,5305,530503,cat,female,neg
61786554,2/9/2021,53,5309,530902,cat,female,neg
61786553,2/9/2021,53,5309,530903,cat,female,neg
61786573,2/2/2021,53,5301,530103,cat,female,neg
61786371,2/2/2021,53,5301,530116,cat,male,neg
61786552,1/29/2021,53,5303,530304,cat,male,neg
61791799,12/20/2021,54,5406,540602,cat,male,neg
61791798,12/20/2021,54,5406,540608,cat,male,neg
61791797,12/20/2021,54,5406,540604,cat,male,neg
61791796,12/20/2021,54,5406,540607,cat,male,neg
61791795,12/20/2021,54,5401,540105,cat,male,neg
61791794,12/20/2021,54,5401,540101,cat,male,neg
61791842,12/16/2021,54,5404,540406,cat,female,neg
61791841,12/16/2021,54,5404,540402,cat,female,neg
61791840,12/16/2021,54,5404,540404,cat,male,neg
61789283,7/12/2021,54,5404,540405,cat,male,neg
61789289,7/5/2021,54,5401,540110,cat,male,neg
61789286,7/5/2021,54,5404,540407,cat,male,neg
61788512,6/3/2021,54,5402,540208,cat,male,neg
61788511,6/3/2021,54,5402,540214,cat,male,neg
61788119,5/11/2021,54,5402,540210,cat,male,neg
61788104,5/11/2021,54,5407,540702,cat,male,neg
61788118,5/10/2021,54,5402,540201,cat,male,neg
61788117,5/10/2021,54,5402,540205,cat,male,neg
61788116,5/10/2021,54,5402,540206,cat,male,neg
61788110,5/10/2021,54,5402,540213,cat,male,neg
61788109,5/10/2021,54,5405,540504,cat,male,neg
61788107,5/10/2021,54,5405,540502,cat,male,neg
61788106,5/10/2021,54,5405,540503,cat,male,neg
61788097,5/10/2021,54,5405,540501,cat,male,neg
61788095,5/10/2021,54,5405,540502,cat,male,neg
61788094,5/10/2021,54,5405,540505,cat,male,neg
61788092,5/10/2021,54,5405,540501,cat,male,neg
61786820,3/14/2021,54,5406,540602,cat,male,neg
61786742,3/8/2021,54,5404,540412,cat,male,neg
61786343,2/18/2021,54,5404,540410,cat,male,neg
61786342,2/18/2021,54,5404,540403,cat,male,neg
61786331,2/18/2021,54,5401,540116,cat,male,neg
61786172,2/8/2021,54,5406,540603,cat,male,neg
61786171,2/8/2021,54,5406,540605,cat,male,neg
61786170,2/8/2021,54,5408,540806,cat,male,neg
61785816,1/17/2021,54,5401,540107,cat,male,neg
61785815,1/17/2021,54,5401,540109,cat,male,neg
61785767,1/11/2021,54,5401,540106,cat,male,neg
61785765,1/11/2021,54,5401,540119,cat,male,neg
61790329,9/1/2021,55,5504,550401,cat,female,neg
61789864,8/20/2021,55,5508,550803,cat,female,neg
61789091,7/7/2021,55,5512,551202,cat,female,neg
61789092,7/2/2021,55,5512,551205,cat,male,neg
61786603,3/3/2021,55,5514,551403,cat,male,neg
61786570,2/17/2021,55,5502,550205,cat,male,neg
61786366,2/11/2021,55,5502,550203,cat,female,neg
61786245,2/10/2021,55,5514,551402,cat,male,neg
61786251,2/9/2021,55,5501,550102,cat,female,neg
61786246,2/9/2021,55,5501,550117,cat,female,neg
61786565,2/1/2021,55,5514,551404,cat,male,neg
61786036,2/1/2021,55,5508,550804,cat,female,neg
61786028,2/1/2021,55,5509,550908,cat,male,neg
61785932,1/21/2021,55,5502,550206,cat,female,neg
61785750,1/8/2021,55,5514,551407,cat,female,neg
61785748,1/5/2021,55,5514,551401,cat,male,neg
61788586,6/7/2021,56,5606,560601,cat,female,neg
61788584,6/7/2021,56,5609,560901,cat,female,neg
61788583,6/7/2021,56,5609,560902,cat,female,neg
61788582,6/7/2021,56,5609,560902,cat,male,neg
61788581,6/7/2021,56,5603,560309,cat,female,neg
61788580,6/7/2021,56,5603,560311,cat,female,neg
61788578,6/7/2021,56,5603,560314,cat,female,neg
61788575,6/7/2021,56,5602,560207,cat,female,neg
61788570,6/7/2021,56,5605,560501,cat,male,neg
61788567,6/7/2021,56,5601,560105,cat,male,neg
61788566,6/7/2021,56,5601,560107,cat,male,neg
61788562,6/7/2021,56,5601,560108,cat,male,neg
61787130,3/15/2021,56,5606,560602,cat,male,neg
61787128,3/15/2021,56,5606,560604,cat,female,neg
61787122,3/15/2021,56,5605,560506,cat,male,neg
61787120,3/15/2021,56,5605,560509,cat,male,neg
61787119,3/15/2021,56,5605,560505,cat,male,neg
61787114,3/15/2021,56,5607,560701,cat,female,neg
61786739,3/8/2021,56,5603,560306,cat,female,neg
61786738,3/8/2021,56,5606,560603,cat,male,neg
61786735,3/8/2021,56,5605,560504,cat,male,neg
61786734,3/8/2021,56,5605,560507,cat,male,neg
61786732,3/8/2021,56,5607,560704,cat,female,neg
61786731,3/8/2021,56,5607,560703,cat,male,neg
61786730,3/8/2021,56,5601,560114,cat,male,neg
61786729,3/8/2021,56,5601,560118,cat,male,neg
61786728,3/8/2021,56,5601,560101,cat,male,neg
61786522,3/1/2021,56,5603,560312,cat,male,neg
61786539,2/22/2021,56,5607,560705,cat,male,neg
61786538,2/22/2021,56,5606,560601,cat,male,neg
61786537,2/22/2021,56,5603,560313,cat,male,neg
61786532,2/22/2021,56,5607,560701,cat,female,neg
61786531,2/22/2021,56,5605,560512,cat,female,neg
61786530,2/22/2021,56,5605,560508,cat,male,neg
61785664,1/5/2021,56,5601,560115,cat,male,neg
61791897,12/24/2021,57,5701,570105,cat,male,neg
61791895,12/24/2021,57,5701,570114,cat,female,neg
61791892,12/24/2021,57,5701,570121,cat,female,neg
61791891,12/24/2021,57,5701,570104,cat,female,neg
61791890,12/24/2021,57,5701,570107,cat,male,neg
61791885,12/24/2021,57,5711,571104,cat,female,neg
61791884,12/24/2021,57,5711,571103,cat,female,neg
61791883,12/24/2021,57,5711,571102,cat,female,neg
61791756,12/13/2021,57,5716,571603,cat,male,neg
61791752,12/13/2021,57,5715,571502,cat,female,neg
61791751,12/13/2021,57,5715,571504,cat,male,neg
61791744,12/8/2021,57,5714,571403,cat,female,neg
61791745,12/7/2021,57,5714,571401,cat,male,neg
61791713,11/30/2021,57,5706,570601,cat,female,neg
61791712,11/30/2021,57,5706,570603,cat,male,neg
61791711,11/30/2021,57,5706,570606,cat,male,neg
61791702,11/26/2021,57,5714,571401,cat,male,neg
61791687,11/16/2021,57,5714,571402,cat,male,neg
61789921,8/25/2021,57,5704,570495,cat,female,neg
61789920,8/25/2021,57,5704,570412,cat,male,neg
61789274,7/27/2021,57,5710,571006,cat,male,neg
61789272,7/27/2021,57,5710,571004,cat,male,neg
61789233,7/21/2021,57,5702,570203,cat,female,neg
61789232,7/21/2021,57,5702,570206,cat,male,neg
61789104,7/9/2021,57,5710,571001,cat,male,neg
61788938,6/25/2021,57,5714,571402,cat,male,neg
61788775,6/17/2021,57,5704,570413,cat,male,neg
61788774,6/17/2021,57,5704,570403,cat,male,neg
61787944,4/23/2021,57,5714,571401,cat,male,neg
61788539,3/15/2021,57,5707,570713,cat,male,neg
61787204,3/15/2021,57,5701,570102,cat,male,neg
61786966,3/15/2021,57,5701,570112,cat,male,neg
61786965,3/15/2021,57,5701,570118,cat,male,neg
61786953,3/15/2021,57,5701,570107,cat,male,neg
61786952,3/15/2021,57,5701,570116,cat,male,neg
61786755,3/5/2021,57,5702,570204,cat,female,neg
61786753,3/5/2021,57,5713,571304,cat,male,neg
61786752,3/5/2021,57,5713,571302,cat,male,neg
61786626,3/1/2021,57,5704,570410,cat,male,neg
61786625,3/1/2021,57,5704,570405,cat,female,neg
61786623,3/1/2021,57,5704,570401,cat,male,neg
61786587,2/22/2021,57,5702,570208,cat,male,neg
61786376,2/11/2021,57,5709,570909,cat,male,neg
61786375,2/11/2021,57,5709,570904,cat,female,neg
61786374,2/11/2021,57,5709,570902,cat,female,neg
61786370,2/11/2021,57,5709,570903,cat,female,neg
61786326,2/11/2021,57,5712,571202,cat,male,neg
61786325,2/11/2021,57,5712,571205,cat,female,neg
